side,cluster,cluster_name,OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,OID_,GEOID10_1,STATEFP1_1,COUNTYFP_1,TRACTCE1_1,POP2010,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,OTHER,MULT_RACE,HISPANIC,MALES,FEMALES,AGE_UNDER5,AGE_5_17,AGE_18_21,AGE_22_29,AGE_30_39,AGE_40_49,AGE_50_64,AGE_65_UP,MED_AGE,MED_AGE_M,MED_AGE_F,POP_HH,POP_GQ_INS,POP_GQ_NON,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,GEOJOIN,TractOK,Geoid,Shape_Length,Shape_Area
South/Southwest,6,S. suburbs and Joliet,66,17,31,827700,17031827700,8277,Census Tract 8277,G5020,S,1368528,0,41.5824275,-87.6657556,1156,17031827700,17,31,827700,2902,476,2230,11,23,0,100,62,217,1344,1558,202,732,202,268,385,409,484,220,31.2,27.9,33.5,2881,0,21,964,2.99,91,119,112,165,34,212,713,3.49,1116,152,605,359,17031827700,827700,17031827700,16431.82894,14730992.23
South/Southwest,6,S. suburbs and Joliet,67,17,31,828503,17031828503,8285.03,Census Tract 8285.03,G5020,S,9082890,187438,41.5027587,-87.5689506,1170,17031828503,17,31,828503,4627,1352,2835,14,12,1,231,182,559,2155,2472,348,1163,311,430,597,606,784,388,31,28.6,32.7,4607,0,20,1477,3.12,137,142,248,352,40,261,1134,3.56,1710,233,1014,463,17031828503,828503,17031828503,51352.98156,99789854.64
South/Southwest,6,S. suburbs and Joliet,68,17,31,826201,17031826201,8262.01,Census Tract 8262.01,G5020,S,6037549,22050,41.6048907,-87.564212,1136,17031826201,17,31,826201,3596,510,2964,7,11,0,34,70,145,1532,2064,128,405,114,252,341,436,879,1041,52.1,47.4,55,3411,173,12,1942,1.76,353,792,93,269,32,113,721,2.85,2094,152,917,1025,17031826201,826201,17031826201,37212.42311,65228093.51
South/Southwest,6,S. suburbs and Joliet,69,17,31,460100,17031460100,4601,Census Tract 4601,G5020,S,2970371,2514283,41.7479818,-87.5393264,466,17031460100,17,31,460100,3405,358,2560,7,13,0,363,104,673,1607,1798,263,684,209,397,409,460,647,336,34.1,32.5,35.2,3402,0,3,1278,2.66,211,202,129,182,41,185,786,3.47,1702,424,494,784,17031460100,460100,17031460100,37652.34027,59039524.87
South/Southwest,6,S. suburbs and Joliet,70,17,31,460200,17031460200,4602,Census Tract 4602,G5020,S,600206,0,41.7413868,-87.5470111,467,17031460200,17,31,460200,2385,596,1128,24,7,0,565,65,1184,1138,1247,213,549,177,273,280,339,371,183,29.5,27.6,31.1,2379,0,6,776,3.07,97,83,109,116,24,149,564,3.63,1144,368,270,506,17031460200,460200,17031460200,11132.85813,6460913.242
South/Southwest,6,S. suburbs and Joliet,71,17,31,460500,17031460500,4605,Census Tract 4605,G5020,S,1277222,0,41.7468818,-87.572604,471,17031460500,17,31,460500,5789,56,5570,14,22,2,24,101,70,2510,3279,261,969,274,486,641,769,1228,1161,43.6,40.1,46.9,5789,0,0,2360,2.45,280,553,163,370,34,247,1412,3.22,2667,307,1357,1003,17031460500,460500,17031460500,17877.51223,13748513.73
South/Southwest,6,S. suburbs and Joliet,72,17,31,460600,17031460600,4606,Census Tract 4606,G5020,S,260611,0,41.7356327,-87.5595142,472,17031460600,17,31,460600,1183,106,906,3,2,0,154,12,243,512,671,84,279,75,174,136,129,191,115,28.9,28,30.8,1177,0,6,371,3.17,40,40,43,52,7,61,280,3.67,464,93,159,212,17031460600,460600,17031460600,7519.071556,2805323.912
South/Southwest,6,S. suburbs and Joliet,73,17,31,460700,17031460700,4607,Census Tract 4607,G5020,S,422528,0,41.7355801,-87.5492813,473,17031460700,17,31,460700,3314,742,1779,18,4,8,699,64,1488,1520,1794,403,923,236,472,391,325,387,177,23.9,21.3,25.4,3251,0,63,1001,3.25,91,91,141,105,45,331,768,3.68,1300,299,180,821,17031460700,460700,17031460700,9479.130133,4548292.467
South/Southwest,6,S. suburbs and Joliet,74,17,31,461000,17031461000,4610,Census Tract 4610,G5020,S,557246,59596,41.7273925,-87.5465424,474,17031461000,17,31,461000,1496,298,926,13,5,0,219,35,520,689,807,87,208,62,116,140,112,260,511,51.3,50.9,51.6,1404,0,92,737,1.91,215,241,26,53,17,72,247,3.35,915,178,99,638,17031461000,461000,17031461000,12276.58059,6639918.344
South/Southwest,6,S. suburbs and Joliet,75,17,31,480200,17031480200,4802,Census Tract 4802,G5020,S,286029,0,41.7351237,-87.5898841,477,17031480200,17,31,480200,1229,6,1196,3,1,0,8,15,19,504,725,51,188,52,95,138,180,254,271,46.2,42.2,48.1,1229,0,0,562,2.19,70,137,20,99,10,73,329,2.84,621,59,289,273,17031480200,480200,17031480200,7491.406655,3078883.402
South/Southwest,6,S. suburbs and Joliet,76,17,31,480500,17031480500,4805,Census Tract 4805,G5020,S,1355408,0,41.7275503,-87.5590499,480,17031480500,17,31,480500,3206,253,2693,7,8,0,193,52,418,1485,1721,197,593,162,303,349,423,664,515,40,35.7,43.1,3206,0,0,1130,2.84,97,181,115,256,19,137,810,3.38,1230,100,829,301,17031480500,480500,17031480500,19137.41304,14590139.88
South/Southwest,6,S. suburbs and Joliet,77,17,31,700100,17031700100,7001,Census Tract 7001,G5020,S,2311845,0,41.7535935,-87.6953091,633,17031700100,17,31,700100,3427,547,2090,29,9,2,686,64,1129,1614,1813,260,763,246,376,451,533,606,192,31.6,29.3,33.5,3427,0,0,1005,3.41,65,104,233,233,43,136,806,3.79,1074,69,779,226,17031700100,700100,17031700100,23902.01716,24884798.61
South/Southwest,6,S. suburbs and Joliet,78,17,31,828900,17031828900,8289,Census Tract 8289,G5020,S,3194266,0,41.5161676,-87.6349519,1180,17031828900,17,31,828900,3920,1337,1294,33,15,4,1096,141,2049,1992,1928,366,857,314,511,572,507,532,261,28.7,27.6,30,3887,5,28,1191,3.26,133,131,279,221,47,164,880,3.81,1388,197,630,561,17031828900,828900,17031828900,28747.32241,34383869.02
South/Southwest,6,S. suburbs and Joliet,79,17,31,828000,17031828000,8280,Census Tract 8280,G5020,S,2546819,15414,41.5747111,-87.5418419,1163,17031828000,17,31,828000,5147,3208,1431,14,24,1,325,144,837,2385,2762,305,1093,257,454,743,665,928,702,36.6,33.9,38.4,5064,83,0,1878,2.7,176,316,367,462,53,219,1317,3.25,2006,128,1373,505,17031828000,828000,17031828000,28861.80173,27581107.46
South/Southwest,6,S. suburbs and Joliet,80,17,31,828505,17031828505,8285.05,Census Tract 8285.05,G5020,S,12383897,95195,41.5444212,-87.5604695,1172,17031828505,17,31,828505,6428,3592,2166,17,64,0,473,116,1004,3106,3322,353,1090,327,565,687,962,1501,943,42.3,40.5,44,6428,0,0,2384,2.7,215,313,476,861,57,131,1782,3.15,2512,128,2048,336,17031828505,828505,17031828505,57730.46745,134330328.8
South/Southwest,6,S. suburbs and Joliet,81,17,31,700200,17031700200,7002,Census Tract 7002,G5020,S,1623942,0,41.7529904,-87.7238225,634,17031700200,17,31,700200,6609,3226,934,47,67,4,2145,186,4599,3285,3324,601,1596,403,765,1037,877,871,459,29.4,28.7,30.1,6609,0,0,1749,3.78,121,141,636,390,64,145,1446,4.15,1832,83,1519,230,17031700200,700200,17031700200,26013.51419,17480156.9
South/Southwest,6,S. suburbs and Joliet,82,17,31,829000,17031829000,8290,Census Tract 8290,G5020,S,2301597,0,41.5103438,-87.6234666,1181,17031829000,17,31,829000,1327,40,1223,0,0,0,42,22,84,585,742,135,312,89,132,164,129,233,133,29.8,28.4,31,1314,0,13,450,2.92,53,63,24,35,11,111,304,3.59,645,195,146,304,17031829000,829000,17031829000,21084.38429,24774954.67
South/Southwest,6,S. suburbs and Joliet,83,17,31,827400,17031827400,8274,Census Tract 8274,G5020,S,2847409,0,41.6053771,-87.6659542,1153,17031827400,17,31,827400,4298,166,3989,13,1,1,94,34,168,2071,2227,311,821,265,441,508,496,737,719,36.3,33.9,38.5,4106,192,0,1491,2.75,238,251,100,231,38,229,931,3.53,1856,365,657,834,17031827400,827400,17031827400,24617.26339,30649917.7
South/Southwest,6,S. suburbs and Joliet,84,17,31,827600,17031827600,8276,Census Tract 8276,G5020,S,2267259,0,41.592048,-87.6641388,1155,17031827600,17,31,827600,3463,31,3322,7,0,2,37,64,77,1581,1882,211,831,218,268,407,426,579,523,34.8,32.5,36.3,3463,0,0,1099,3.15,82,136,137,204,32,195,849,3.62,1229,130,778,321,17031827600,827600,17031827600,20900.40236,24405125.58
South/Southwest,6,S. suburbs and Joliet,85,17,31,510100,17031510100,5101,Census Tract 5101,G5020,S,2141282,231780,41.7126213,-87.5500748,497,17031510100,17,31,510100,3530,1719,273,59,12,1,1394,72,2848,1768,1762,308,783,197,397,487,404,536,418,31.6,30.4,32.7,3471,3,56,1068,3.25,117,95,278,240,40,100,823,3.76,1183,115,654,414,17031510100,510100,17031510100,23730.9954,25544765.82
South/Southwest,6,S. suburbs and Joliet,86,17,31,510200,17031510200,5102,Census Tract 5102,G5020,S,1279953,0,41.7142531,-87.5600413,498,17031510200,17,31,510200,2986,425,2219,13,2,0,272,55,575,1371,1615,167,589,162,253,360,400,592,463,39.1,36.1,41.5,2986,0,0,1053,2.84,101,145,121,229,20,143,773,3.34,1142,89,811,242,17031510200,510200,17031510200,19928.5585,13777951.43
South/Southwest,6,S. suburbs and Joliet,87,17,31,520200,17031520200,5202,Census Tract 5202,G5020,S,1108034,102317,41.7132589,-87.5396184,501,17031520200,17,31,520200,3817,1468,406,70,12,0,1721,140,3122,1928,1889,365,943,284,452,485,493,531,264,28,28.5,27.3,3815,0,2,1103,3.46,130,72,269,197,51,152,836,3.98,1339,236,462,641,17031520200,520200,17031520200,19935.30874,13028795.9
South/Southwest,6,S. suburbs and Joliet,88,17,31,711200,17031711200,7112,Census Tract 7112,G5020,S,1102229,0,41.7405561,-87.6698252,652,17031711200,17,31,711200,5145,12,5071,12,7,0,3,40,29,2250,2895,262,885,239,389,553,699,1079,1039,43.7,40.8,45.6,5145,0,0,1922,2.68,218,349,121,440,42,223,1297,3.34,2095,173,1272,650,17031711200,711200,17031711200,13719.93124,11864618.63
South/Southwest,6,S. suburbs and Joliet,89,17,31,825504,17031825504,8255.04,Census Tract 8255.04,G5020,S,2616952,0,41.5644163,-87.7040255,1126,17031825504,17,31,825504,3734,259,3280,11,42,1,67,74,150,1706,2028,253,867,233,352,451,495,755,328,33.7,30.5,36.5,3722,12,0,1256,2.96,111,133,191,301,44,208,964,3.4,1343,87,821,435,17031825504,825504,17031825504,21237.73786,28169040.76
South/Southwest,6,S. suburbs and Joliet,90,17,31,500300,17031500300,5003,Census Tract 5003,G5020,S,709169,0,41.689315,-87.6053698,496,17031500300,17,31,500300,1666,743,651,12,5,0,214,41,497,809,857,122,238,76,189,244,252,369,176,38.5,37.5,39.3,1666,0,0,780,2.14,164,180,88,123,12,85,387,3.04,937,157,396,384,17031500300,500300,17031500300,11071.03666,7633710.81
South/Southwest,6,S. suburbs and Joliet,91,17,31,826600,17031826600,8266,Census Tract 8266,G5020,S,1512446,0,41.6363517,-87.6230152,1144,17031826600,17,31,826600,5540,291,5136,15,11,0,26,61,111,2501,3039,370,1287,394,534,651,834,987,483,32.9,29.4,36.2,5434,0,106,1883,2.89,223,291,225,298,66,344,1292,3.52,2138,255,1158,725,17031826600,826600,17031826600,17225.0956,16280366.74
South/Southwest,6,S. suburbs and Joliet,92,17,31,826401,17031826401,8264.01,Census Tract 8264.01,G5020,S,3002565,246111,41.6389607,-87.5930136,1141,17031826401,17,31,826401,4072,182,3791,7,20,3,30,39,98,1872,2200,282,990,273,395,483,597,734,318,32.2,28.9,35.5,4058,0,14,1336,3.04,116,167,214,263,52,233,1010,3.51,1510,174,986,350,17031826401,826401,17031826401,31174.7358,34969826.93
South/Southwest,6,S. suburbs and Joliet,93,17,31,520300,17031520300,5203,Census Tract 5203,G5020,S,956742,0,41.7011232,-87.5395572,502,17031520300,17,31,520300,6215,3279,142,53,12,0,2433,296,5302,3113,3102,535,1500,382,743,930,742,872,511,29.4,28.5,30.3,6215,0,0,1737,3.58,148,145,536,372,70,174,1397,3.98,1902,165,1144,593,17031520300,520300,17031520300,14519.93727,10298790.99
South/Southwest,6,S. suburbs and Joliet,94,17,31,520600,17031520600,5206,Census Tract 5206,G5020,S,1090995,0,41.6895293,-87.5404038,505,17031520600,17,31,520600,2544,1668,71,33,17,1,653,101,1873,1196,1348,200,553,155,246,311,309,420,350,34.1,33.3,34.6,2544,0,0,789,3.22,56,89,221,224,32,63,627,3.67,826,37,662,127,17031520600,520600,17031520600,14797.35619,11743990.4
South/Southwest,6,S. suburbs and Joliet,95,17,31,560100,17031560100,5601,Census Tract 5601,G5020,S,687751,48985,41.8156737,-87.7415851,518,17031560100,17,31,560100,1473,761,261,4,72,2,308,65,940,733,740,99,245,74,166,181,184,249,275,38.4,36.5,40.8,1249,224,0,336,3.72,22,27,74,86,18,29,276,4.02,354,18,233,103,17031560100,560100,17031560100,14236.68613,7930207.108
South/Southwest,6,S. suburbs and Joliet,96,17,31,560200,17031560200,5602,Census Tract 5602,G5020,S,668996,0,41.8113396,-87.7477805,519,17031560200,17,31,560200,1721,130,1500,1,0,0,71,19,214,784,937,112,314,110,155,176,237,262,355,39.5,35.3,41.9,1721,0,0,506,3.4,23,43,46,139,6,67,430,3.69,1155,649,408,98,17031560200,560200,17031560200,11130.49848,7201064.989
South/Southwest,6,S. suburbs and Joliet,97,17,31,560400,17031560400,5604,Census Tract 5604,G5020,S,334560,0,41.8040085,-87.7405768,521,17031560400,17,31,560400,1516,978,30,31,47,1,393,36,1053,755,761,109,287,80,192,224,190,255,179,33.3,32.3,34,1516,0,0,415,3.65,20,48,123,129,12,16,339,4.06,434,19,383,32,17031560400,560400,17031560400,8033.024806,3601205.366
South/Southwest,6,S. suburbs and Joliet,98,17,31,826700,17031826700,8267,Census Tract 8267,G5020,S,1114604,0,41.6362111,-87.6335585,1145,17031826700,17,31,826700,5569,213,5250,8,2,0,26,70,81,2479,3090,468,1235,348,664,675,842,968,369,30.8,27.5,33,5569,0,0,1972,2.82,206,298,192,290,71,429,1369,3.36,2383,411,886,1086,17031826700,826700,17031826700,18319.93569,11997856.17
South/Southwest,6,S. suburbs and Joliet,99,17,31,826402,17031826402,8264.02,Census Tract 8264.02,G5020,S,2020308,0,41.628058,-87.5901088,1142,17031826402,17,31,826402,5132,333,4661,9,15,0,55,59,137,2341,2791,279,1157,322,458,611,752,1053,500,36.1,32,38.8,5057,75,0,1700,2.97,151,179,265,381,43,275,1318,3.39,1873,173,1386,314,17031826402,826402,17031826402,25104.482,21747263.05
South/Southwest,6,S. suburbs and Joliet,100,17,31,826500,17031826500,8265,Census Tract 8265,G5020,S,3534626,57240,41.6319154,-87.6156118,1143,17031826500,17,31,826500,5936,416,5303,9,8,0,106,94,213,2712,3224,386,1339,440,555,730,875,1140,471,33.8,29.6,37,5933,0,3,1963,3.02,164,250,285,403,59,321,1482,3.5,2235,272,1373,590,17031826500,826500,17031826500,31789.06315,38663805.71
South/Southwest,6,S. suburbs and Joliet,101,17,31,826800,17031826800,8268,Census Tract 8268,G5020,S,7982604,0,41.6374213,-87.660002,1146,17031826800,17,31,826800,5436,1668,2590,39,3,1,995,140,2123,2680,2756,549,1196,315,670,760,651,800,495,29.9,29.3,30.5,5436,0,0,1746,3.11,203,189,339,234,97,234,1259,3.63,1939,193,1117,629,17031826800,826800,17031826800,48843.07079,85926152.42
South/Southwest,6,S. suburbs and Joliet,102,17,31,829302,17031829302,8293.02,Census Tract 8293.02,G5020,S,1921013,0,41.5049432,-87.6662785,1185,17031829302,17,31,829302,3982,670,2711,13,6,0,485,97,842,1899,2083,377,941,252,515,544,466,571,316,28.6,27.4,29.4,3800,167,15,1232,3.08,117,162,167,174,51,298,903,3.61,1431,199,502,730,17031829302,829302,17031829302,21001.69527,20678100.24
South/Southwest,6,S. suburbs and Joliet,103,17,31,550200,17031550200,5502,Census Tract 5502,G5020,S,5118067,283388,41.6550997,-87.5648312,517,17031550200,17,31,550200,2798,2116,84,13,16,0,485,84,1309,1381,1417,160,500,136,246,335,386,518,517,40.5,39.3,41.6,2798,0,0,1053,2.66,125,152,219,349,21,51,747,3.23,1107,54,948,105,17031550200,550200,17031550200,40925.59756,58143472.88
South/Southwest,6,S. suburbs and Joliet,104,17,31,570100,17031570100,5701,Census Tract 5701,G5020,S,1523744,0,41.8162003,-87.7189132,527,17031570100,17,31,570100,1257,700,22,13,23,0,460,39,916,630,627,98,246,92,155,209,165,188,104,31.7,31.5,32,1257,0,0,386,3.26,39,45,107,79,15,29,272,3.88,427,41,246,140,17031570100,570100,17031570100,19059.58964,16401605.13
South/Southwest,6,S. suburbs and Joliet,105,17,31,570200,17031570200,5702,Census Tract 5702,G5020,S,1763044,0,41.8143802,-87.7307146,528,17031570200,17,31,570200,1943,1174,16,29,55,0,618,51,1459,963,980,147,429,86,231,316,228,273,233,32.6,32.4,32.7,1942,0,1,560,3.47,50,73,172,124,16,35,425,4.07,621,61,418,142,17031570200,570200,17031570200,17806.50384,18977377.86
South/Southwest,6,S. suburbs and Joliet,106,17,31,829500,17031829500,8295,Census Tract 8295,G5020,S,5131068,76032,41.4847761,-87.6353134,1188,17031829500,17,31,829500,4146,2630,688,23,47,8,651,99,1460,2091,2055,293,774,210,431,582,594,740,522,36.3,35,37.8,4030,116,0,1520,2.65,219,215,284,320,51,147,982,3.28,1665,145,990,530,17031829500,829500,17031829500,31953.08854,56050375.6
South/Southwest,6,S. suburbs and Joliet,107,17,31,825503,17031825503,8255.03,Census Tract 8255.03,G5020,S,5084476,36159,41.5704916,-87.6829708,1125,17031825503,17,31,825503,6608,1249,5086,9,36,0,93,135,254,3037,3571,382,1340,377,519,808,895,1441,846,38.6,36.4,40.5,6608,0,0,2366,2.79,193,334,397,684,52,279,1770,3.27,2526,160,2031,335,17031825503,825503,17031825503,34331.09204,55119014.11
South/Southwest,6,S. suburbs and Joliet,108,17,31,570400,17031570400,5704,Census Tract 5704,G5020,S,463390,0,41.8049921,-87.7191305,530,17031570400,17,31,570400,1615,838,39,23,26,1,640,48,1225,815,800,147,320,103,220,269,185,243,128,30.7,29.1,31.7,1612,0,3,512,3.15,56,59,136,81,17,41,359,3.77,570,58,229,283,17031570400,570400,17031570400,9463.145382,4987947.827
South/Southwest,6,S. suburbs and Joliet,109,17,31,821200,17031821200,8212,Census Tract 8212,G5020,S,2943096,0,41.6683912,-87.672298,1039,17031821200,17,31,821200,6003,1867,2831,30,21,1,1119,134,2321,2942,3061,468,1254,360,799,775,817,1019,511,31.5,30.1,33,6000,0,3,2181,2.75,337,345,349,354,65,277,1368,3.55,2406,225,958,1223,17031821200,821200,17031821200,26923.8695,31679831.6
South/Southwest,6,S. suburbs and Joliet,110,17,31,823400,17031823400,8234,Census Tract 8234,G5020,S,5160389,0,41.6651703,-87.6965048,1071,17031823400,17,31,823400,5052,2343,1151,51,61,38,1236,172,2277,2505,2547,410,1013,267,622,735,706,843,456,33.1,30.6,35.3,5032,0,20,1753,2.87,223,260,378,328,57,183,1194,3.55,1906,153,1103,650,17031823400,823400,17031823400,35269.33706,55546824.7
South/Southwest,6,S. suburbs and Joliet,111,17,31,829200,17031829200,8292,Census Tract 8292,G5020,S,2638717,0,41.5092569,-87.6483161,1183,17031829200,17,31,829200,5951,2563,1757,67,9,1,1367,187,2507,3046,2905,465,1327,359,653,799,784,991,573,32.1,30.2,34.2,5683,208,60,1802,3.15,208,214,397,361,62,212,1299,3.75,2082,280,1177,625,17031829200,829200,17031829200,22826.23713,28403602.02
South/Southwest,6,S. suburbs and Joliet,112,17,31,829402,17031829402,8294.02,Census Tract 8294.02,G5020,S,5430540,74374,41.4825496,-87.6626555,1187,17031829402,17,31,829402,3346,1147,1969,4,44,0,76,106,197,1434,1912,199,588,155,310,441,400,762,491,39.5,34.7,43.8,3346,0,0,1509,2.22,197,408,121,271,32,187,852,3,1670,161,1057,452,17031829402,829402,17031829402,39741.823,59255796.13
South/Southwest,6,S. suburbs and Joliet,113,17,31,829100,17031829100,8291,Census Tract 8291,G5020,S,2621363,0,41.4966246,-87.6295075,1182,17031829100,17,31,829100,4144,1956,906,41,7,2,1083,149,2787,2113,2031,481,890,292,564,608,458,522,329,27.9,27.5,28.3,4136,0,8,1255,3.3,150,147,291,196,64,155,888,3.93,1568,313,498,757,17031829100,829100,17031829100,25803.65552,28217067.31
South/Southwest,6,S. suburbs and Joliet,114,17,31,829700,17031829700,8297,Census Tract 8297,G5020,S,18459828,10184,41.4937314,-87.5987123,1190,17031829700,17,31,829700,4349,975,3194,18,18,0,78,66,259,2104,2245,328,1064,297,430,445,539,748,498,31.3,29.2,33.4,4349,0,0,1256,3.46,91,100,206,314,40,199,1026,3.83,1427,171,806,450,17031829700,829700,17031829700,60686.4235,198817294.9
South/Southwest,6,S. suburbs and Joliet,115,17,31,520100,17031520100,5201,Census Tract 5201,G5020,S,2572023,527820,41.7211184,-87.5294325,500,17031520100,17,31,520100,2075,933,131,22,0,4,896,89,1741,1056,1019,205,503,144,270,288,237,274,154,27.3,26.9,27.8,2073,0,2,575,3.61,62,59,178,102,23,66,432,4.17,672,97,310,265,17031520100,520100,17031520100,30978.94977,33368252.86
South/Southwest,6,S. suburbs and Joliet,116,17,31,830300,17031830300,8303,Census Tract 8303,G5020,S,2291777,0,41.4838564,-87.6810647,1204,17031830300,17,31,830300,4748,1461,2981,15,37,7,81,166,274,1973,2775,333,786,207,480,676,526,922,818,38.5,33.5,43.1,4739,8,1,2247,2.11,288,734,227,313,46,237,1142,3,2737,490,1201,1046,17031830300,830300,17031830300,23710.23924,24668905.7
South/Southwest,6,S. suburbs and Joliet,117,17,31,520400,17031520400,5204,Census Tract 5204,G5020,S,719870,0,41.7029904,-87.5307269,503,17031520400,17,31,520400,4090,2195,88,40,9,0,1631,127,3309,2036,2054,321,889,247,395,606,513,668,451,33.2,31.8,34.9,4090,0,0,1265,3.23,117,157,326,297,39,106,960,3.79,1380,115,847,418,17031520400,520400,17031520400,12119.42884,7749041.883
South/Southwest,6,S. suburbs and Joliet,118,17,31,550100,17031550100,5501,Census Tract 5501,G5020,S,7169002,1154790,41.6631813,-87.5359785,516,17031550100,17,31,550100,6628,4576,329,73,47,2,1384,217,3362,3316,3312,447,1272,331,665,866,854,1288,905,37.2,35.2,38.8,6617,9,2,2484,2.66,381,388,452,555,68,216,1604,3.38,2755,271,1694,790,17031550100,550100,17031550100,48289.53664,89601547.75
South/Southwest,6,S. suburbs and Joliet,119,17,31,620200,17031620200,6202,Census Tract 6202,G5020,S,577055,0,41.7955215,-87.7292338,564,17031620200,17,31,620200,2223,1323,73,13,27,0,707,80,1515,1105,1118,182,409,109,347,330,240,349,257,31.7,31.3,32.2,2223,0,0,727,3.06,111,85,171,158,24,61,506,3.73,768,41,407,320,17031620200,620200,17031620200,12662.37486,6211413.421
South/Southwest,6,S. suburbs and Joliet,120,17,31,830400,17031830400,8304,Census Tract 8304,G5020,S,2439309,0,41.474846,-87.6917917,1205,17031830400,17,31,830400,4453,1983,2118,19,21,0,128,184,349,2040,2413,273,872,209,408,673,571,900,547,36.9,34.3,39,4438,0,15,1774,2.5,204,316,253,377,45,229,1145,3.1,1957,183,1394,380,17031830400,830400,17031830400,23842.90163,26256927.83
South/Southwest,6,S. suburbs and Joliet,121,17,31,824800,17031824800,8248,Census Tract 8248,G5020,S,4615886,0,41.6245178,-87.6852795,1116,17031824800,17,31,824800,7756,3817,1861,40,49,6,1723,260,4110,3954,3802,679,1881,467,822,1242,1029,1083,553,30.2,28.9,31.3,7756,0,0,2262,3.43,187,173,673,492,106,234,1794,3.83,2422,160,1622,640,17031824800,824800,17031824800,45166.69642,49685893.11
